$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868764753938999;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764748350904;1494868764753938019;7a3908937685;3;3
$1;1494868764754046144;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764748342157;1494868764754045645;7a3908937685;2;2
$1;1494868764754454576;HTTP_VisitsService.POST;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764747312080;1494868764754444663;7a3908937685;1;1
$1;1494868765032423891;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);59884338B12586D72B2E84B5129CE4B9;6922595577221874364;1494868765030138687;1494868765032422097;7a3908937685;4;4
$1;1494868765033570869;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);59884338B12586D72B2E84B5129CE4B9;6922595577221874364;1494868765029413278;1494868765033569488;7a3908937685;3;3
$1;1494868765033666319;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);59884338B12586D72B2E84B5129CE4B9;6922595577221874364;1494868765029405485;1494868765033665763;7a3908937685;2;2
$1;1494868765035833690;HTTP_VisitsService.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874364;1494868765028974500;1494868765035820465;7a3908937685;1;1
$1;1494868765054409134;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765052486505;1494868765054407426;7a3908937685;4;4
$1;1494868765055702029;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765055363592;1494868765055701210;7a3908937685;5;4
$1;1494868765056545640;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765049485050;1494868765056544660;7a3908937685;3;3
$1;1494868765056714083;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765049476302;1494868765056713511;7a3908937685;2;2
$1;1494868765056957406;HTTP_VisitsService.POST;59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765048640064;1494868765056948301;7a3908937685;1;1
$1;1494868765303181928;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874372;1494868765299140262;1494868765303180282;7a3908937685;4;4
$1;1494868765304395436;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874372;1494868765298449835;1494868765304394320;7a3908937685;3;3
$1;1494868765304496528;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874372;1494868765298441519;1494868765304495939;7a3908937685;2;2
$1;1494868765306807896;HTTP_VisitsService.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874372;1494868765298064518;1494868765306791825;7a3908937685;1;1
$1;1494868765328901620;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765327680820;1494868765328899659;7a3908937685;4;4
$1;1494868765329360937;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765329026135;1494868765329358305;7a3908937685;5;4
$1;1494868765330059671;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765327005255;1494868765330058827;7a3908937685;3;3
$1;1494868765330147545;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765326994467;1494868765330146998;7a3908937685;2;2
$1;1494868765330400097;HTTP_VisitsService.POST;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765320329591;1494868765330391555;7a3908937685;1;1
$1;1494868765554550718;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A73FEF6A283872B8974D45CFFFE9C280;6922595577221874380;1494868765553226228;1494868765554549009;7a3908937685;4;4
$1;1494868765555545286;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A73FEF6A283872B8974D45CFFFE9C280;6922595577221874380;1494868765552560445;1494868765555544128;7a3908937685;3;3
$1;1494868765555663885;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A73FEF6A283872B8974D45CFFFE9C280;6922595577221874380;1494868765552545721;1494868765555663397;7a3908937685;2;2
$1;1494868765561296698;HTTP_VisitsService.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874380;1494868765552216615;1494868765561267417;7a3908937685;1;1
$1;1494868765575810187;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765574427622;1494868765575808430;7a3908937685;4;4
$1;1494868765577037399;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765576842471;1494868765577036421;7a3908937685;5;4
$1;1494868765577885904;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765572858317;1494868765577884839;7a3908937685;3;3
$1;1494868765578015825;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765572842084;1494868765578015318;7a3908937685;2;2
$1;1494868765578404821;HTTP_VisitsService.POST;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765571884432;1494868765578395155;7a3908937685;1;1
$1;1494868765830996551;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874388;1494868765829573893;1494868765830994633;7a3908937685;4;4
$1;1494868765832019803;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874388;1494868765826038416;1494868765832018680;7a3908937685;3;3
$1;1494868765832126526;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874388;1494868765826028268;1494868765832126046;7a3908937685;2;2
$1;1494868765834575577;HTTP_VisitsService.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874388;1494868765825650251;1494868765834563616;7a3908937685;1;1
$1;1494868765853000856;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765851500227;1494868765852999000;7a3908937685;4;4
$1;1494868765853838801;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765853582213;1494868765853837853;7a3908937685;5;4
$1;1494868765854562319;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765850035586;1494868765854561348;7a3908937685;3;3
$1;1494868765854755826;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765850020150;1494868765854755086;7a3908937685;2;2
$1;1494868765855080295;HTTP_VisitsService.POST;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765849053414;1494868765855070867;7a3908937685;1;1
$1;1494868766109302778;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);CC91BA469BF2442D709970D4F2148712;6922595577221874396;1494868766106837203;1494868766109298352;7a3908937685;4;4
$1;1494868766110394775;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);CC91BA469BF2442D709970D4F2148712;6922595577221874396;1494868766106122449;1494868766110393604;7a3908937685;3;3
$1;1494868766110520380;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);CC91BA469BF2442D709970D4F2148712;6922595577221874396;1494868766106080702;1494868766110519850;7a3908937685;2;2
$1;1494868766112454505;HTTP_VisitsService.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874396;1494868766105760762;1494868766112443351;7a3908937685;1;1
$1;1494868766126766286;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766125392474;1494868766126764425;7a3908937685;4;4
$1;1494868766127077311;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766126895443;1494868766127076790;7a3908937685;5;4
$1;1494868766127860753;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766124873043;1494868766127859833;7a3908937685;3;3
$1;1494868766127954372;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766124865687;1494868766127953788;7a3908937685;2;2
$1;1494868766128292216;HTTP_VisitsService.POST;CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766123959741;1494868766128282778;7a3908937685;1;1
$1;1494868766376415605;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874404;1494868766372518214;1494868766376413865;7a3908937685;4;4
$1;1494868766380725149;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874404;1494868766371862102;1494868766380723300;7a3908937685;3;3
$1;1494868766380819599;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874404;1494868766371855378;1494868766380819077;7a3908937685;2;2
$1;1494868766382964388;HTTP_VisitsService.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874404;1494868766371489715;1494868766382954870;7a3908937685;1;1
$1;1494868766401370240;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874405;1494868766397420796;1494868766401368612;7a3908937685;4;4
