$0;1496076215051281883;1.10;KIEKER-SINGLETON;e752ce4c0f18;1;false;0;NANOSECONDS;1
$1;1496076337826783929;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);394E3A566BD8BB75BE6C059ABE12DA74;6081829821787148379;1496076337824866712;1496076337826778280;e752ce4c0f18;4;4
$1;1496076337828664131;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);394E3A566BD8BB75BE6C059ABE12DA74;6081829821787148379;1496076337823311092;1496076337828661435;e752ce4c0f18;3;3
$1;1496076337828697718;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);394E3A566BD8BB75BE6C059ABE12DA74;6081829821787148379;1496076337823293276;1496076337828696525;e752ce4c0f18;2;2
$1;1496076337829971733;HTTP_VisitsService.GET;394E3A566BD8BB75BE6C059ABE12DA74;6081829821787148379;1496076337822687721;1496076337829951024;e752ce4c0f18;1;1
$1;1496076338028081936;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);597E4ABB0DFC28CA3C87F65F3FCAB333;6081829821787148386;1496076338026168288;1496076338028076614;e752ce4c0f18;4;4
$1;1496076338029794650;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);597E4ABB0DFC28CA3C87F65F3FCAB333;6081829821787148386;1496076338024457616;1496076338029791793;e752ce4c0f18;3;3
$1;1496076338029822110;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);597E4ABB0DFC28CA3C87F65F3FCAB333;6081829821787148386;1496076338024441937;1496076338029820862;e752ce4c0f18;2;2
$1;1496076338030990281;HTTP_VisitsService.GET;597E4ABB0DFC28CA3C87F65F3FCAB333;6081829821787148386;1496076338023931297;1496076338030971275;e752ce4c0f18;1;1
$1;1496076338194820928;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);E499B619102212B900F7C532DC0BEE6F;6081829821787148393;1496076338193030932;1496076338194815821;e752ce4c0f18;4;4
$1;1496076338196631798;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);E499B619102212B900F7C532DC0BEE6F;6081829821787148393;1496076338191584957;1496076338196629090;e752ce4c0f18;3;3
$1;1496076338196667115;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E499B619102212B900F7C532DC0BEE6F;6081829821787148393;1496076338191569485;1496076338196666328;e752ce4c0f18;2;2
$1;1496076338197702811;HTTP_VisitsService.GET;E499B619102212B900F7C532DC0BEE6F;6081829821787148393;1496076338191082354;1496076338197684718;e752ce4c0f18;1;1
$1;1496076338386418625;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8C2C7C62D0154CDC86188773C18FA751;6081829821787148400;1496076338384515423;1496076338386413093;e752ce4c0f18;4;4
$1;1496076338388270350;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8C2C7C62D0154CDC86188773C18FA751;6081829821787148400;1496076338382964785;1496076338388267865;e752ce4c0f18;3;3
$1;1496076338388303858;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8C2C7C62D0154CDC86188773C18FA751;6081829821787148400;1496076338382947997;1496076338388302550;e752ce4c0f18;2;2
$1;1496076338389503531;HTTP_VisitsService.GET;8C2C7C62D0154CDC86188773C18FA751;6081829821787148400;1496076338382369797;1496076338389483549;e752ce4c0f18;1;1
$1;1496076338577535730;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);975654BBFE8A4867A38651ADE9F28DB5;6081829821787148407;1496076338575494057;1496076338577531470;e752ce4c0f18;4;4
$1;1496076338579324881;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);975654BBFE8A4867A38651ADE9F28DB5;6081829821787148407;1496076338574007173;1496076338579322590;e752ce4c0f18;3;3
$1;1496076338579358979;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);975654BBFE8A4867A38651ADE9F28DB5;6081829821787148407;1496076338573988441;1496076338579357588;e752ce4c0f18;2;2
$1;1496076338580938601;HTTP_VisitsService.GET;975654BBFE8A4867A38651ADE9F28DB5;6081829821787148407;1496076338573358213;1496076338580918764;e752ce4c0f18;1;1
$1;1496076338776123184;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);975DB9E2338E4B17A87DB65FC6DE8DD6;6081829821787148414;1496076338774057694;1496076338776117301;e752ce4c0f18;4;4
$1;1496076338777941087;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);975DB9E2338E4B17A87DB65FC6DE8DD6;6081829821787148414;1496076338772612963;1496076338777938857;e752ce4c0f18;3;3
$1;1496076338777978332;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);975DB9E2338E4B17A87DB65FC6DE8DD6;6081829821787148414;1496076338772595835;1496076338777977314;e752ce4c0f18;2;2
$1;1496076338779196792;HTTP_VisitsService.GET;975DB9E2338E4B17A87DB65FC6DE8DD6;6081829821787148414;1496076338771970851;1496076338779175678;e752ce4c0f18;1;1
$1;1496076338960723318;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2BA208E4B80F9F056148C808E2EAE1FD;6081829821787148421;1496076338958698043;1496076338960718087;e752ce4c0f18;4;4
$1;1496076338962488402;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2BA208E4B80F9F056148C808E2EAE1FD;6081829821787148421;1496076338957291859;1496076338962486414;e752ce4c0f18;3;3
$1;1496076338962525598;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2BA208E4B80F9F056148C808E2EAE1FD;6081829821787148421;1496076338957273884;1496076338962524615;e752ce4c0f18;2;2
$1;1496076338963764218;HTTP_VisitsService.GET;2BA208E4B80F9F056148C808E2EAE1FD;6081829821787148421;1496076338956646620;1496076338963739855;e752ce4c0f18;1;1
$1;1496076339149388981;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2BDC2A028DB79D682CB1A0F5EF2170D4;6081829821787148428;1496076339146581053;1496076339149383326;e752ce4c0f18;4;4
$1;1496076339151785864;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2BDC2A028DB79D682CB1A0F5EF2170D4;6081829821787148428;1496076339145135585;1496076339151780693;e752ce4c0f18;3;3
$1;1496076339151837650;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2BDC2A028DB79D682CB1A0F5EF2170D4;6081829821787148428;1496076339145118193;1496076339151835941;e752ce4c0f18;2;2
$1;1496076339153303556;HTTP_VisitsService.GET;2BDC2A028DB79D682CB1A0F5EF2170D4;6081829821787148428;1496076339144501378;1496076339153280778;e752ce4c0f18;1;1
$1;1496076339336490076;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0C9A5F38B5AFB470B32BD982AC7DEB96;6081829821787148435;1496076339334024710;1496076339336485157;e752ce4c0f18;4;4
$1;1496076339338251827;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0C9A5F38B5AFB470B32BD982AC7DEB96;6081829821787148435;1496076339331921640;1496076339338249455;e752ce4c0f18;3;3
$1;1496076339338282702;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0C9A5F38B5AFB470B32BD982AC7DEB96;6081829821787148435;1496076339331902508;1496076339338281577;e752ce4c0f18;2;2
$1;1496076339339504235;HTTP_VisitsService.GET;0C9A5F38B5AFB470B32BD982AC7DEB96;6081829821787148435;1496076339331291453;1496076339339483364;e752ce4c0f18;1;1
$1;1496076339522383048;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);611D7A9AD89E4F7394BFF58474868781;6081829821787148442;1496076339520461474;1496076339522377656;e752ce4c0f18;4;4
$1;1496076339524359127;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);611D7A9AD89E4F7394BFF58474868781;6081829821787148442;1496076339518911274;1496076339524355911;e752ce4c0f18;3;3
$1;1496076339524392280;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);611D7A9AD89E4F7394BFF58474868781;6081829821787148442;1496076339518894062;1496076339524390481;e752ce4c0f18;2;2
$1;1496076339525613097;HTTP_VisitsService.GET;611D7A9AD89E4F7394BFF58474868781;6081829821787148442;1496076339518315056;1496076339525593279;e752ce4c0f18;1;1
$1;1496076339703703461;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);EED4B203B781ED19945E8CF97C8B001F;6081829821787148449;1496076339701787844;1496076339703698442;e752ce4c0f18;4;4
$1;1496076339705707332;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);EED4B203B781ED19945E8CF97C8B001F;6081829821787148449;1496076339700362745;1496076339705704848;e752ce4c0f18;3;3
$1;1496076339705740650;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);EED4B203B781ED19945E8CF97C8B001F;6081829821787148449;1496076339700344983;1496076339705739140;e752ce4c0f18;2;2
$1;1496076339706933677;HTTP_VisitsService.GET;EED4B203B781ED19945E8CF97C8B001F;6081829821787148449;1496076339699680182;1496076339706913154;e752ce4c0f18;1;1
$1;1496076339892288820;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8482C3653BE476BFC3EE1C3D7FEA5D82;6081829821787148456;1496076339890558565;1496076339892284226;e752ce4c0f18;4;4
$1;1496076339894217355;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8482C3653BE476BFC3EE1C3D7FEA5D82;6081829821787148456;1496076339889235046;1496076339894214975;e752ce4c0f18;3;3
$1;1496076339894250698;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8482C3653BE476BFC3EE1C3D7FEA5D82;6081829821787148456;1496076339889220701;1496076339894249350;e752ce4c0f18;2;2
$1;1496076339895235092;HTTP_VisitsService.GET;8482C3653BE476BFC3EE1C3D7FEA5D82;6081829821787148456;1496076339888803160;1496076339895217119;e752ce4c0f18;1;1
$1;1496076340060386806;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BC5D8B48C24A00EDD60DBA24A2983E63;6081829821787148463;1496076340058468534;1496076340060380941;e752ce4c0f18;4;4
$1;1496076340062065048;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BC5D8B48C24A00EDD60DBA24A2983E63;6081829821787148463;1496076340057141920;1496076340062062862;e752ce4c0f18;3;3
$1;1496076340062097023;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BC5D8B48C24A00EDD60DBA24A2983E63;6081829821787148463;1496076340057126342;1496076340062095886;e752ce4c0f18;2;2
$1;1496076340063152255;HTTP_VisitsService.GET;BC5D8B48C24A00EDD60DBA24A2983E63;6081829821787148463;1496076340056594239;1496076340063132557;e752ce4c0f18;1;1
$1;1496076340230413712;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B8D0860760C97C0767FDA5BF772956B6;6081829821787148470;1496076340228466309;1496076340230408290;e752ce4c0f18;4;4
$1;1496076340233075185;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B8D0860760C97C0767FDA5BF772956B6;6081829821787148470;1496076340226988652;1496076340233071944;e752ce4c0f18;3;3
$1;1496076340233106625;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B8D0860760C97C0767FDA5BF772956B6;6081829821787148470;1496076340226972312;1496076340233104926;e752ce4c0f18;2;2
$1;1496076340234219856;HTTP_VisitsService.GET;B8D0860760C97C0767FDA5BF772956B6;6081829821787148470;1496076340226404891;1496076340234198827;e752ce4c0f18;1;1
$1;1496076340416087796;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);05ACF66669E51483AD3ED6A04FEC0FCB;6081829821787148477;1496076340413982461;1496076340416083237;e752ce4c0f18;4;4
$1;1496076340417907968;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);05ACF66669E51483AD3ED6A04FEC0FCB;6081829821787148477;1496076340412590597;1496076340417905588;e752ce4c0f18;3;3
$1;1496076340417938101;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);05ACF66669E51483AD3ED6A04FEC0FCB;6081829821787148477;1496076340412571990;1496076340417936870;e752ce4c0f18;2;2
$1;1496076340419167540;HTTP_VisitsService.GET;05ACF66669E51483AD3ED6A04FEC0FCB;6081829821787148477;1496076340411934295;1496076340419146436;e752ce4c0f18;1;1
$1;1496076340601722401;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);829E82F3FA8095518E558C74140F1E70;6081829821787148484;1496076340599967365;1496076340601717214;e752ce4c0f18;4;4
$1;1496076340603476254;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);829E82F3FA8095518E558C74140F1E70;6081829821787148484;1496076340598404283;1496076340603473906;e752ce4c0f18;3;3
$1;1496076340603507202;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);829E82F3FA8095518E558C74140F1E70;6081829821787148484;1496076340598387721;1496076340603505928;e752ce4c0f18;2;2
$1;1496076340604722487;HTTP_VisitsService.GET;829E82F3FA8095518E558C74140F1E70;6081829821787148484;1496076340597830532;1496076340604701734;e752ce4c0f18;1;1
$1;1496076340795684448;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);FDD8D7A9E8794198B21A380195E7E0AE;6081829821787148491;1496076340793529357;1496076340795679195;e752ce4c0f18;4;4
$1;1496076340798024063;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);FDD8D7A9E8794198B21A380195E7E0AE;6081829821787148491;1496076340791979558;1496076340798020194;e752ce4c0f18;3;3
$1;1496076340798070170;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);FDD8D7A9E8794198B21A380195E7E0AE;6081829821787148491;1496076340791959668;1496076340798068566;e752ce4c0f18;2;2
$1;1496076340799490757;HTTP_VisitsService.GET;FDD8D7A9E8794198B21A380195E7E0AE;6081829821787148491;1496076340791214718;1496076340799466754;e752ce4c0f18;1;1
$1;1496076340993726109;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);E94AF3A8D75436319945F6B65D4ACE4F;6081829821787148498;1496076340991561931;1496076340993721156;e752ce4c0f18;4;4
$1;1496076340995553730;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);E94AF3A8D75436319945F6B65D4ACE4F;6081829821787148498;1496076340989972052;1496076340995551644;e752ce4c0f18;3;3
$1;1496076340995581234;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E94AF3A8D75436319945F6B65D4ACE4F;6081829821787148498;1496076340989955426;1496076340995580142;e752ce4c0f18;2;2
